MESURE;CODE_DEPARTEMENT;LIBELLE_DPT;CODE_POSTAL;COMMUNE;CODE_NAF2;NATURE_JURIDIQUE;SIRET;DENOMINATION_SOCIALE;NUM_RUE;NOM_RUE;CODE_POST_COM;LIB_COM;TELEPHONE;MAIL_SIAE
ACI;054;MEURTHE-ET-MOSELLE;54530;ARNAVILLE;8411Z;Communauté de communes ;20007073800014;COMMUNAUTE DE COMMUNES MAD ET MOSELLE;98; GRANDE RUE;54530;ARNAVILLE;0383819169;steyer@cc-madetmoselle.fr
ACI;054;MEURTHE-ET-MOSELLE;54000;NANCY;8411Z;Commune et commune nouvelle ;21540395700016;COMMUNE  DE NANCY;1;Place STANISLAS;54000;NANCY;0383853227;marie-catherine.marceaux@mairie-nancy.fr
EI;054;MEURTHE-ET-MOSELLE;54320;MAXEVILLE;4932Z;Société par actions simplifiée à associé unique ou société par actions simplifiée unipersonnelle ;82871666200022;TOUT Y EST;2;Rue DE LA PLAINE;54320;MAXEVILLE;0668295194;toutyest54@hotmail.com
AI;054;MEURTHE-ET-MOSELLE;54920;VILLERS LA MONTAGNE;7830Z;Association déclarée ;52913400900032;ASSOCIATION INTERMEDIAIRE DU PAYS HAUT;;Rue MAULAGE;54920;VILLERS LA MONTAGNE;0382252007;aiph54@hotmail.fr
ACI;054;MEURTHE-ET-MOSELLE;54320;MAXEVILLE;8899B;Association déclarée ;83109438800012;REBOND-ULIS;4;Avenue DU GENERAL PATTON;54320;MAXEVILLE;0383678984;p.claude@ulis.fr
EI;054;MEURTHE-ET-MOSELLE;54000;NANCY;4120B;SA à conseil d'administration (s.a.i.);50372269600039;SCIC EIMA 54;5;Rue GUILBERT DE PIXERECOURT;54000;NANCY;0687684843;maryse.piran@amie55.com
ACI;054;MEURTHE-ET-MOSELLE;54200;ECROUVES;8411Z;Communauté de communes ;20007056300016;COMMUNAUTE DE COMMUNES TERRES TOULOISES;;Rue DU MEMORIAL DU GENIE;54200;ECROUVES;0383648456;jc.burte@terrestouloises.com
ACI;054;MEURTHE-ET-MOSELLE;54320;MAXEVILLE;9499Z;Association déclarée ;48765612600017;ACTION SAUVOY;17;Route DE METZ;54320;MAXEVILLE;0383963753;djamila.daghour@arelia-asso.fr
ACI;054;MEURTHE-ET-MOSELLE;54460;LIVERDUN;8899B;Association déclarée ;41375269200066;CULTURES ET PARTAGES;39;Avenue DU GARD;54460;LIVERDUN;0383245660;direction@cultures-et-partages.fr
ACI;054;MEURTHE-ET-MOSELLE;54000;NANCY;9499Z;Association déclarée ;78954541500018;SOLEFOR;223;Avenue DU GENERAL LECLERC;54000;NANCY;0383548680;direction@partego.fr
ACI;054;MEURTHE-ET-MOSELLE;54230;NEUVES MAISONS;8810C;Association déclarée ;42974208300042;ASSOC APIC;240;Rue MARCELIN BERTHELOT;54230;NEUVES MAISONS;0383473826;apic@gesemm.fr
ACI;054;MEURTHE-ET-MOSELLE;54550;BAINVILLE SUR MADON;8810C;Association déclarée ;44228928600027;LA FERME DE LA FAISANDERIE;;Chemin LE COMTE;54550;BAINVILLE SUR MADON;0383472758;estelle.retourney@espoir54.org
EI;054;MEURTHE-ET-MOSELLE;54170;ALLAIN;3811Z;Autre SA coopérative à conseil d'administration ;79205481900018;SCIC SA RELAIS LORRAINE;; LA HAIE DES VIGNES;54170;ALLAIN;0383151526;vgambiez@lerelais.org
ACI;054;MEURTHE-ET-MOSELLE;54300;LUNEVILLE;8899B;Association déclarée ;75170343000130;CROIX ROUGE INSERTION ADLIS;8;Rue DES BENEDICTINS;54300;LUNEVILLE;0383745182;adlis@croix-rouge.fr
EI;054;MEURTHE-ET-MOSELLE;54920;VILLERS LA MONTAGNE;3832Z;SARL coopérative ouvrière de production (SCOP);42972636700064;VALO'54;;Rue DE MAULAGE;54920;VILLERS LA MONTAGNE;0382595666;v.rama@valo.info
ACI;054;MEURTHE-ET-MOSELLE;54490;PIENNES;4311Z;Association déclarée ;33180299100165;ASSOC AMIE;;Rue DU TREBOIS;54490;PIENNES;0329865623;laury.hochet@amie55.com
ACI;057;MEURTHE-ET-MOSELLE;57535;MARANGE SILVANGE;8899B;Association de droit local (Bas-Rhin, Haut-Rhin et Moselle);43336707500036;TRANS'BOULOT;12;Rue de l'abani;57535;MARANGE SILVANGE;;transboulot.direction@gmail.com
AI;054;MEURTHE-ET-MOSELLE;54000;NANCY;7830Z;Association déclarée ;34312862500054;FRS;223;Avenue DU GENERAL LECLERC;54000;NANCY;0383548680;direction@partego.fr
ACI;054;MEURTHE-ET-MOSELLE;54300;LUNEVILLE;4520A;Association déclarée ;80185048800025;INES SOIS MOBILE;2;Rue CAMILLE FLAMMARION;54300;LUNEVILLE;0383734117;waegenaireh@ines54.net
ACI;054;MEURTHE-ET-MOSELLE;54500;VANDOEUVRE LES NANCY;9529Z;Association déclarée ;37835410400051;TRICOT COUTURE SERVICE;17;Rue DE BAVIERE;54500;VANDOEUVRE LES NANCY;0383578155;tricot-couture-services@orange.fr
ACI;054;MEURTHE-ET-MOSELLE;54500;VANDOEUVRE LES NANCY;4520A;Association déclarée ;82245456700022;GARAGE SOLIDAIRE DE LORRAINE;17;Rue DE BOIS LE DUC;54500;VANDOEUVRE LES NANCY;0354591130;secretariat@garagesolidairelorraine.fr
ACI;054;MEURTHE-ET-MOSELLE;54170;COLOMBEY LES BELLES;8411Z;Communauté de communes ;24540051000013;COMMUNAUTE DE COM DE COLOMBEY SUD TOULOIS;6;Impasse DE LA COLOMBE;54170;COLOMBEY LES BELLES;0383520816;f-leclerc@pays-colombey-sudtoulois.fr
ACI;054;MEURTHE-ET-MOSELLE;54230;NEUVES MAISONS;8899B;Association déclarée ;49270758300018;ASSOC ATELIER DU SAVOIR FER;1;Rue CAPITAINE CAILLON;54230;NEUVES MAISONS;0383474547;atelier.du.savoir.fer@orange.fr
ACI;054;MEURTHE-ET-MOSELLE;54320;MAXEVILLE;8899B;Association déclarée ;80863698900010;CONDUITE VERS L EMPLOI;5;Rue DU GENERAL LECLERC;54320;MAXEVILLE;038367894;p.claude@ulis.fr
AI;054;MEURTHE-ET-MOSELLE;54500;VANDOEUVRE LES NANCY;7830Z;Association déclarée ;41280320700056;ASSOC ECOVAL;103;Avenue DU GENERAL LECLERC;54500;VANDOEUVRE LES NANCY;0383284010;emploi.ecoval@wanadoo.fr
ETTI;054;MEURTHE-ET-MOSELLE;54500;VANDOEUVRE LES NANCY;7820Z;SARL unipersonnelle ;45133854500168;ID EES INTERIM C VANDOEUVRE LES NANCY;6;Rue JACQUARD;54500;VANDOEUVRE LES NANCY;0383558951;interim.vandoeuvre@groupeidees.fr
EI;054;MEURTHE-ET-MOSELLE;54520;LAXOU;8810C;Association déclarée ;45226416100020;REGIE DE QUARTIER DE LAXOU;;Cité PROVINCES IMM BOURGOGNE;54520;LAXOU;0383909302;regie-laxou-provinces@hotmail.fr
ETTI;054;MEURTHE-ET-MOSELLE;54920;VILLERS LA MONTAGNE;7820Z;Autre SARL coopérative ;81965135700025;VALO TTI 54;;Rue DE MAULAGE;54920;VILLERS LA MONTAGNE;0382595666;v.rama@valo.info
ACI;055;MEUSE;55100;VERDUN;8899B;Association déclarée ;78341448500020;CENTRE SOCIAL CULTUREL CITE VERTE;;Rue GEORGES BRASSENS;55100;VERDUN;0329862765;centresocialciteverte@gmail.com
ACI;055;MEUSE;55160;FRESNES EN WOEVRE;8899B;Association déclarée ;37939060200025;ASSOC LES CHANTIERS DES COTES ET DE LA WOEVRE;14;Rue DES EPARGES;55160;FRESNES EN WOEVRE;0329876391;chantiers.fresnes@orange.fr
AI;055;MEUSE;55100;VERDUN;7830Z;Association intermédiaire ;34338513400022;ASSOC POLYVAL JAPIOT;40;Avenue DE LA 42EME DIVISION;55100;VERDUN;0329843536;contact@polyvaljapiot.com
ACI;055;MEUSE;55000;BAR LE DUC;8531Z;Association déclarée ;77561619600017;ASSOC OGEC JEAN PAUL II;28;Rue VOLTAIRE;55000;BAR LE DUC;0329790288;economat@jpii.fr
ACI;055;MEUSE;55100;VERDUN;9499Z;Association déclarée ;48193735700020;ASSOC DE SAUVEGARDE POUR LES CHAMPS DE BATAILLE;;Place MONSEIGNEUR GINISTY;55100;VERDUN;0329855707;ceux-de-verdun@wanadoo.fr
EI;055;MEUSE;55000;BAR LE DUC;5229B;SARL unipersonnelle ;83361250000011;PRESTA TERRE SAS;18;Avenue GAMBETTA;55000;BAR LE DUC;;m.schildknecht@gie-genius.org
ETTI;055;MEUSE;55100;VERDUN;7820Z;Société à responsabilité limitée (sans autre indication);39966146100026;JAPIOT INTERIM;40;Avenue DE LA 42EME DIVISION;55100;VERDUN;0329846641;contact@japiotinterim.com
ACI;055;MEUSE;55400;ETAIN;9499Z;Association déclarée ;75375858000017;ASSOCIATION DU CHANTIER STAINOIS D INSERTION;16;Rue LAVEAU;55400;ETAIN;0329870632;acsi-etain@orange.fr
AI;055;MEUSE;55000;BAR LE DUC;7830Z;Association déclarée ;34882963100038;ASSOC TRAVAIL SOLIDARITE;120;Boulevard DE LA ROCHELLE;55000;BAR LE DUC;0329451928;ats-55@orange.fr
ACI;055;MEUSE;55430;BELLEVILLE SUR MEUSE;8899B;Association déclarée ;33180299100116;ASSOC AMIE;2;Rue PASTEUR;55430;BELLEVILLE SUR MEUSE;0329865623;laury.hochet@amie55.com
ACI;055;MEUSE;55700;STENAY;8411Z;Communauté de communes ;20006613200016;COM DE COM PAYS STENAY ET VAL DUNOIS;6;Avenue DE VERDUN;55700;STENAY;0329809048;marches.publics@ccstenaydun.fr
ACI;055;MEUSE;55000;BAR LE DUC;8899B;Association déclarée ;31752800800228;AMSEAA CHANTIER D'INSERTION JEUNES;2;Rue ANDRE LALLEMAND;55000;BAR LE DUC;0329753465;thierry.lucquin@amseaa.fr
EI;055;MEUSE;55100;VERDUN;4120B;SA à conseil d'administration (s.a.i.);50372269600047;SCIC ENVIRONNEMENT INITIATIVE MULTI ACTIVITES;;Avenue MIRIBEL;55100;VERDUN;0329869296;maryse.piran@amie55.com
EI;055;MEUSE;55000;BAR LE DUC;8130Z;SAS, société par actions simplifiée;51893743800019;SAS CHANTIERS DU BARROIS;2;Rue ANDRE LALLEMAND;55000;BAR LE DUC;0329796548;e.marcos@cdub.fr
ACI;055;MEUSE;55120;FROIDOS;8130Z;Association déclarée ;45406306600020;ASSOC VAL DE BIESME INSERTION;21; GRANDE RUE;55120;FROIDOS;0967229257;alexandra.reichart55@gmail.com
ACI;055;MEUSE;55700;STENAY;9499Z;Association déclarée ;40060513500013;STENAY ENVIRONNEMENT;; ;55700;STENAY;0329803838;rachel@smd-eco.fr
ACI;055;MEUSE;55100;VERDUN;8899B;Association déclarée ;83444242800019;LES JARDINS D'ECUREY;40;Avenue DE LA 42EME DIVISION;55100;VERDUN;;igomes@polyvaljapiot.com
ACI;055;MEUSE;55100;VERDUN;8899B;Association déclarée ;38322729500037;ASSOC VERDUN CHANTIERS;6;Place DE LA LIBERATION;55100;VERDUN;0329846784;verdunchantiers@orange.fr
ACI;055;MEUSE;55250;BEAUSITE;9499Z;Association déclarée ;44062145600027;AIRE ARGONNE BARROIS;4;Rue GRANDE;55250;BEAUSITE;0329761882;aubryisabelle55@orange.fr
ACI;055;MEUSE;55000;BAR LE DUC;9499Z;Association déclarée ;45409241200013;UDAF INSERTION;7;Quai SADI CARNOT;55000;BAR LE DUC;0329794223;nouvelespaceludique@udaf55.fr
ACI;055;MEUSE;55210;VIGNEULLES LES HATTONCHATEL;8899B;Association déclarée ;48056146300021;ASSOC D'INSERTION PAYS VIGNEULLES;;Place TAYLOR;55210;VIGNEULLES LES HATTONCHATEL;0329904922;chantier_ecole@orange.fr
ACI;055;MEUSE;55800;REVIGNY SUR ORNAIN;8810C;Association déclarée, reconnue d'utilité publique;77567227227143;ASSOC CROIX ROUGE FRANC CHANTIER INSERTION MEUSE;;Quartier DES GRAVIERES;55800;REVIGNY SUR ORNAIN;0329787553;ch-insert.revigny@croix-rouge.fr
ACI;055;MEUSE;55200;LEROUVILLE;8899B;Association déclarée ;38892702200052;ASSOC COMPAGNONS DU CHEMIN DE VIE;;Quai DU REBUS;55200;LEROUVILLE;0329905117;sb-chemindevie@orange.fr
ACI;055;MEUSE;55000;BAR LE DUC;8899B;Association déclarée ;41072295300024;ASSOCIATION LA SUZANNE;55;Rue DE ST MIHIEL;55000;BAR LE DUC;0329455304;aci.lasuzanne@orange.fr
ACI;055;MEUSE;55700;STENAY;8899B;Association déclarée ;38098537400012;CTRE SOCIAL ET CULTUREL CANTON DE STENAY;; MAISON DU PARC;55700;STENAY;0329803908;csc.stenay.compta@orange.fr
ACI;055;MEUSE;55000;BAR LE DUC;8899B;Centre Intercommunal d'action sociale (CIAS);20003407200013;CIAS DE LA COMMUNAUTE D AGGLOMERATION;12;Rue LAPIQUE;55000;BAR LE DUC;0329791741;o.piccoli@cias.meusegrandsud.fr
ACI;055;MEUSE;55100;VERDUN;8899B;Centre communal d'action sociale ;26550026400089;CTRE COM ACTION SOCIAL DE VERDUN;14;Rue DES TANNERIES;55100;VERDUN;0329834422;evalencin@grandverdun.fr
ACI;055;MEUSE;55320;DIEUE SUR MEUSE;8411Z;Communauté de communes ;20006616500016;COM DE COM VAL DE MEUSE VOIE SACREE;43;Rue DE RATTENTOUT;55320;DIEUE SUR MEUSE;0329876075;s.louis@valdemeuse.fr
ACI;055;MEUSE;55600;MONTMEDY;9499Z;Association déclarée ;39872936800017;ASSOC POUR LE DEVELOPPEMENT;; MAIRIE;55600;MONTMEDY;0329800274;adpmontmedy@gmail.com
EI;056;MORBIHAN;56530;QUEVEN;3832Z;Société par actions simplifiée à associé unique ou société par actions simplifiée unipersonnelle ;53876295600042;SAS FEUILLE ERABLE;32;Rue LAVOISIER;56530;QUEVEN;0297023139;colin.hubert@feuille-erable.org
EI;056;MORBIHAN;56300;PONTIVY;3821Z;SAS, société par actions simplifiée;37880168200477;SAS TRIBORD;4;Rue DE ST NIEL;56300;PONTIVY;0299544040;mmartin@e-tribord.com
ACI;056;MORBIHAN;56800;PLOERMEL;7830Z;Association déclarée ;38236568200014;ASSOC CHAINE;;Boulevard DES CARMES;56800;PLOERMEL;0297743617;associationchaine.accueil@gmail.com
ACI;056;MORBIHAN;56310;QUISTINIC;8411Z;Commune et commune nouvelle ;21560188100018;COM DE QUISTINIC;11;Rue DE LA MAIRIE;56310;QUISTINIC;0297397108;dgs@quistinic.fr
ACI;056;MORBIHAN;56400;AURAY;8411Z;Communauté de communes ;20004312300013;COMMUNAUTE DE COM AURAY QUIBERON TERRE ATLANTIQUE;;Rue DU DANEMARK;56400;AURAY;0297523939;anne-francoise.morice@auray-quiberon.fr
ACI;056;MORBIHAN;35600;REDON;8411Z;Communauté d'agglomération ;24350074100232;REDON Agglomération;3;Rue CHARLES SILLARD;35600;REDON;0299703457;c.runigo@redon-agglomeration.bzh
AI;056;MORBIHAN;56000;VANNES;7830Z;Association déclarée ;34418340500036;ASSOC VANNES RELAIS;11;Square BON ACCUEIL;56000;VANNES;0297635990;loret.vrelais@orange.fr
AI;056;MORBIHAN;56800;PLOERMEL;7830Z;Association déclarée ;38236568200014;ASSOC CHAINE;;Boulevard DES CARMES;56800;PLOERMEL;0297743617;associationchaine.accueil@gmail.com
EI;056;MORBIHAN;56300;PONTIVY;3832Z;Société à responsabilité limitée (sans autre indication);50223507000013;SARL RETRITEX;15;Rue HELENE ET VICTOR BASCH;56300;PONTIVY;0297255235;katell.yaouanq@emmaus-action-ouest.fr
ACI;056;MORBIHAN;56100;LORIENT;8810C;Association déclarée ;44893768000040;LE PANIER DE LA MER BRETAGNE SUD;; KEROMAN;56100;LORIENT;0297836759;panierdelamer56@orange.fr
ACI;056;MORBIHAN;56600;LANESTER;4779Z;Association déclarée ;80750085500034;REEMPLOI ET COMPAGNIE;1;Rue JEAN MARIE DJIBAOU;56600;LANESTER;;katell.yaouanq@emmaus-action-ouest.fr
AI;056;MORBIHAN;56700;KERVIGNAC;7830Z;Association déclarée ;40292837800023;ASSOC AVENIR SOLIDARITE EMPLOI;2;Avenue DES PLAGES;56700;KERVIGNAC;0297657532;karine.descamps1@orange.fr
ETTI;056;MORBIHAN;56250;ELVEN;7820Z;Association déclarée ;42105718300129;ADIS INTERIM;16;Avenue DE LA RESISTANCE;56250;ELVEN;0241757614;royamo@wanadoo.fr
ACI;056;MORBIHAN;56100;LORIENT;9499Z;Association déclarée ;42381036500068;OPTIM ISM;16;Rue DU POULORIO;56100;LORIENT;;max.schaffer@optim-ism.fr
EI;056;MORBIHAN;56100;LORIENT;9499Z;Association déclarée ;42381036500068;OPTIM ISM;16;Rue DU POULORIO;56100;LORIENT;;max.schaffer@optim-ism.fr
ACI;056;MORBIHAN;56100;LORIENT;8411Z;Communauté d'agglomération ;20004217400090;COMMUNAUTE AGGLOMERATION DU PAYS DE LORIENT;;Esplanade DU PERISTYLE;56100;LORIENT;0290747100;ckermorvant@agglo-lorient.fr
ACI;056;MORBIHAN;56110;GOURIN;8411Z;Communauté de communes ;24561441700054;COMMUNAUTE DE COM ROI MORVAN COMMUNAUTE;13;Rue JACQUES RODALLEC;56110;GOURIN;0297233690;v.sourbier@roimorvancommunaute.com
ACI;056;MORBIHAN;56000;VANNES;8899B;Association déclarée ;41501247500182;ASSOC AMISEP;21;Place DE LA LIBERATION;56000;VANNES;0297406979;marie.bellec@amisep.fr
ACI;056;MORBIHAN;56500;LOCMINE;8411Z;Communauté de communes ;20006722100016;CENTRE MORBIHAN COMMUNAUTE;; ZONE DE KERJEAN;56500;LOCMINE;;apepion@cmc.bzh
ACI;056;MORBIHAN;56230;QUESTEMBERT;8411Z;Commune et commune nouvelle ;21560184000014;COM DE QUESTEMBERT;;Place DU GEN DE GAULLE;56230;QUESTEMBERT;0297261138;drh@mairie-questembert.fr
AI;056;MORBIHAN;56600;LANESTER;7830Z;Association déclarée ;38467557500029;ASSOC ALESI;16;Rue DES FRERES LUMIERE;56600;LANESTER;0297766869;jouan.benoit@alesi-asso.fr
AI;056;MORBIHAN;56370;SARZEAU;9499Z;Association déclarée ;41755934100025;ASSOC NEO EMPLOIS;; ZONE DE KEROLLAIRE NORD;56370;SARZEAU;0297480168;anaelle.hochet@neo56.org
ACI;056;MORBIHAN;56260;LARMOR PLAGE;8411Z;Commune et commune nouvelle ;21560107100016;COM DE LARMOR PLAGE;4;Rue 4 FRES LEROY QUERET;56260;LARMOR PLAGE;0297842626;erigoussen@larmor-plage.com
ACI;056;MORBIHAN;56220;MALANSAC;0113Z;Association déclarée ;52980149000028;ASSOC ENVOL 56;; SOUS LE BOIS;56220;MALANSAC;0297664029;envol56.bureau@gmail.com
ACI;056;MORBIHAN;56700;MERLEVENEZ;8411Z;Communauté de communes ;24560044000086;COMMUNAUTE DE COM BLAVET BELLEVUE OCEAN;;Allée DE TI NEUE;56700;MERLEVENEZ;0297656290;emploi@ccbbo.fr
ETTI;056;MORBIHAN;56000;VANNES;7820Z;Association déclarée d'insertion par l'économique;39454343300012;LASER EMPLOI;;Avenue DU GEN BORGNIS DESBORDES;56000;VANNES;0297465111;laser.emploi@msa-services.fr
ACI;056;MORBIHAN;56360;LE PALAIS;8411Z;Communauté de communes ;24560046500133;COMMUNAUTE DE COM BELLE ILE EN MER;;Lieu-dit HAUTE BOULOGNE;56360;LE PALAIS;0297318304;julien.froger@ccbi.fr
ACI;056;MORBIHAN;56300;PONTIVY;8411Z;Communauté de communes ;24561443300101;PONTIVY COMMUNAUTE;1;Place ERNEST JAN;56300;PONTIVY;0297250170;ma.corveller@pontivy-communaute.bzh
EI;056;MORBIHAN;56600;LANESTER;4779Z;Association déclarée ;80750085500034;REEMPLOI ET COMPAGNIE;1;Rue JEAN MARIE DJIBAOU;56600;LANESTER;;katell.yaouanq@emmaus-action-ouest.fr
AI;056;MORBIHAN;56300;PONTIVY;7830Z;Association déclarée ;34989262000023;ASSOC ATES;15;Rue JULLIEN;56300;PONTIVY;0297251515;direction.ates@yahoo.com
EI;056;MORBIHAN;56490;MOHON;8299Z;Association déclarée d'insertion par l'économique;51442092600024;ASSOC OCRE;; ZONE ARTISANALE SAINT MARC;56490;MOHON;0297939217;flamblin.ocre@orange.fr
ACI;056;MORBIHAN;56240;PLOUAY;8411Z;Commune et commune nouvelle ;21560166700011;COM DE PLOUAY;4;Rue DE LA MAIRIE;56240;PLOUAY;0297333151;comptabilite@plouay.fr
EI;056;MORBIHAN;56000;VANNES;9609Z;Association déclarée, reconnue d'utilité publique;50995750200016;ASSOC ATOUT SERVICES;6;Avenue DU GEN BORGNIS DESBORDES;56000;VANNES;0297465464;gueganic.christophe@msa-services.fr
ACI;056;MORBIHAN;56370;SARZEAU;0113Z;Association déclarée ;51769523500021;ASSOC REBOM;1; ZA KEROLLAIRE NORD;56370;SARZEAU;;nathalie.delor@rebom.org
ACI;056;MORBIHAN;56700;HENNEBONT;8899B;Centre communal d'action sociale ;26560068400012;CTRE COM ACTION SOCIAL HENNEBONT;13;Place MAL FOCH;56700;HENNEBONT;0297851649;obellego@mairie-hennebont.fr
EI;056;MORBIHAN;56250;ELVEN;5610C;SARL unipersonnelle ;52500244000010;NEO RESTAURATION;16;Avenue DE LA RESISTANCE;56250;ELVEN;0297533625;raphael.houet@neo56.org
ACI;056;MORBIHAN;56000;VANNES;8411Z;Communauté d'agglomération ;20006793200018;GOLFE DU MORBIHAN VANNES AGGLOMERATION;30;Rue ALFRED KASTLER;56000;VANNES;0297681424;c.delmotte@gmvagglo.bzh
ACI;056;MORBIHAN;56100;LORIENT;8559A;Établissement public national à caractère industriel ou commercial non doté d'un comptable public ;82422814200728;ASSOC AFPA LORIENT;32;Rue RENE LOTE;56100;LORIENT;0297871212;nathalie.benevent@afpa.fr
ACI;056;MORBIHAN;56300;PONTIVY;9499Z;Association déclarée ;33034638800029;LES AMIS DU GROS CHENE;61;Rue DE BRETAGNE;56300;PONTIVY;0297279917;lesagc@gmail.com
EI;056;MORBIHAN;56300;PONTIVY;4941A;Société à responsabilité limitée (sans autre indication);50223599700017;SARL RETRILOG;15;Rue HELENE ET VICTOR BASCH;56300;PONTIVY;0297255235;katell.yaouanq@emmaus-action-ouest.fr
ETTI;056;MORBIHAN;56100;LORIENT;7820Z;Société en nom collectif ;83004067100034;A2I BRETAGNE NORMANDIE 907;31;Rue DU COUEDIC;56100;LORIENT;0297644582;frederic.zeo@groupeactual.eu
ACI;056;MORBIHAN;56520;GUIDEL;8899B;Centre communal d'action sociale ;26560121100013;CTRE COM ACTION SOCIAL DE GUIDEL;;Place LOUIS LE MONTAGNER;56520;GUIDEL;0297029690;annie.lebris@ccas-guidel.fr
ACI;056;MORBIHAN;56190;MUZILLAC;8411Z;Communauté de communes ;20002702700016;COMMUNAUTE DE COM ARC SUD BRETAGNE;;Allée RAYMOND LE DUIGOU;56190;MUZILLAC;;a.lefoll@arcsudbretagne.fr
ETTI;056;MORBIHAN;56100;LORIENT;7820Z;SARL unipersonnelle ;41261437200099;SATO INTERIM;7;Rue DE CLISSON;56100;LORIENT;0297023131;laurent.porhel@sato-interim.fr
EI;056;MORBIHAN;56700;KERVIGNAC;4791B;SAS, société par actions simplifiée;83756379000018;SCIC BOOK HEMISPHERES;3;Route DE VANNES;56700;KERVIGNAC;;contact@bookhemispheres.org
AI;056;MORBIHAN;56700;HENNEBONT;7830Z;Association déclarée ;33229081600062;ASSOC CAEC;1;Rue TROTTIER;56700;HENNEBONT;0297361576;flo.madec@wanadoo.fr
ACI;057;MOSELLE;57000;METZ;8899B;Département ;22570001200324;CONSEIL DEP DE LA MOSELLE;2;Rue DU PONT MOREAU;57000;METZ;0387375757;patricia.goeb@moselle.fr
ACI;057;MOSELLE;57100;THIONVILLE;8810C;Association déclarée ;79098920600046;ASSOCIATION EST ACCOMPAGNEMENT;4;Rue STE ELISABETH;57100;THIONVILLE;;ferroudja.ghilas@est-accompagnement.fr
ACI;057;MOSELLE;57250;MOYEUVRE GRANDE;8899B;Association déclarée ;78331234100135;ASSOCIATION REGIONALE POUR LE LOGEMENT ET L INSERT;3;Place DU MARECHAL LECLERC;57250;MOYEUVRE GRANDE;;antoinette.toscano@arelia-asso.fr
EI;057;MOSELLE;57365;ENNERY;8292Z;SAS, société par actions simplifiée;80986699900034;AGE LOGISTIQUE;5 299;Rue THOMAS EDISON;57365;ENNERY;0963637033;zm-age@gestra.fr
ACI;057;MOSELLE;57270;UCKANGE;8899B;Association déclarée ;78331234100069;ASSOC ARELIA SAUVOY EQUIP TOIT;1;Place JEAN MOULIN;57270;UCKANGE;0382581181;patrick.rodrigues@arelia-asso.fr
EI;057;MOSELLE;57280;MAIZIERES LES METZ;4520A;Société par actions simplifiée à associé unique ou société par actions simplifiée unipersonnelle ;52246253000026;LDK DEVELOPPEMENT SINEO METZ;5;Avenue FRANCOIS MITTERRAND;57280;MAIZIERES LES METZ;0387276785;nicolas.nilles57@hotmail.fr
ACI;057;MOSELLE;57290;FAMECK;9499Z;Association déclarée ;31988472200038;ASSOC INTERVENTION SOCIALE DE LA FENSCH;4;Avenue JEAN MERMOZ;57290;FAMECK;0382596115;aisf2@wanadoo.fr
AI;057;MOSELLE;57400;SARREBOURG;7830Z;Association intermédiaire ;34390292000036;ASS INTERMEDIAIRE TREMPLIN BLEU;13;Avenue RAYMOND POINCARE;57400;SARREBOURG;0387034844;tremplinbleu.contact@wanadoo.fr
ACI;057;MOSELLE;57700;HAYANGE;8899B;Centre communal d'action sociale ;26570170600011;CCAS HAYANGE;;Place RESISTANCE ET DEPORTATION;57700;HAYANGE;0382824900;comptable.ccas@ville-hayange.fr
EI;057;MOSELLE;57600;FORBACH;7010Z;SA à conseil d'administration (s.a.i.);53230021700017;VALOR'EMM;34;Rue DU REMPART;57600;FORBACH;0387853125;contact@valoremm.fr
ACI;057;MOSELLE;57140;WOIPPY;8411Z;Commune et commune nouvelle ;21570751400018;COM DE WOIPPY;1;Place DE L HOTEL DE VILLE;57140;WOIPPY;0387346300;S.KIS@MAIRIE-WOIPPY.FR
ACI;057;MOSELLE;57190;FLORANGE;8899B;Centre communal d'action sociale ;26570169800010;CCAS DE FLORANGE;15;Rue DE VERDUN;57190;FLORANGE;0382595230;garbal.ccas@mairie-florange.fr
ACI;057;MOSELLE;57260;DIEUZE;9499Z;Association de droit local (Bas-Rhin, Haut-Rhin et Moselle);38913592200034;AS SA JU CO;;Chemin DE LA MADELEINE;57260;DIEUZE;0387868498;contact@assajuco.fr
ACI;057;MOSELLE;57290;FAMECK;8899B;Association de droit local (Bas-Rhin, Haut-Rhin et Moselle);37954634400035;REMELANGE SERVICES;2;Avenue DE GASCOGNE;57290;FAMECK;0382591144;remelangeservices-nb@orange.fr
ACI;057;MOSELLE;57270;UCKANGE;9499Z;Association de droit local (Bas-Rhin, Haut-Rhin et Moselle);39436807000048;REGIE DE QUARTIER D UCKANGE;;Avenue DES TILLEULS;57270;UCKANGE;0382865389;rsuckange57@orange.fr
ACI;057;MOSELLE;57270;UCKANGE;8891A;Association déclarée ;33213934400011;CARREFOUR SOCIAL ET CULTUREL LE CREUSET;11;Rue DU STADE;57270;UCKANGE;0382865454;csc.lecreuset@wanadoo.fr
ACI;057;MOSELLE;57220;BOULAY MOSELLE;8411Z;Communauté de communes ;20006765000016;COMMUNAUTE DE COM HOUVE PAYS BOULAGEOIS;29;Rue DE SARRELOUIS;57220;BOULAY MOSELLE;0387795290;audrey.maury@cchpb.net
